,StopID,Name,Routes
486,618,North Strand Rd,"['32', '31B', '31', '29A', '31A', '27', '27A', '27B', '130', '14', '14C', '15', '43', '42', '53']"
487,619,Amiens Street,"['53', '42', '43', '15', '14C', '14', '130', '27B', '27A', '27', '31A', '29A', '31', '31B', '32']"
488,620,Talbot Street,"['32', '31B', '31', '29A', '31A', '27A', '130', '747']"
489,621,Talbot Street,"['130', '27A', '31A', '29A', '31', '31B', '32', '32X']"
490,624,Harmonstown Rd,['27A']
491,625,Harmonstown Rd,['27A']
492,626,Edenmore Green,['27A']
493,627,Edenmore Grove,['27A']
494,628,Edenmore Grove,['27A']
495,629,Edenmore Park,['27A']
496,630,Springdale Rd,['27A']
497,633,Tonlegee Dr,['27A']
498,634,Tonlegee Ave,['27A']
499,635,Glenwood Rd,['27A']
500,636,Glenwood Rd,['27A']
501,637,Springdale Rd,['27A']
502,638,Springdale Rd,['27A']
503,639,Edenmore Park,['27A']
504,640,Edenmore Grove,['27A']
505,641,Edenmore Grove,['27A']
506,642,Edenmore Green,['27A']
507,643,Harmonstown Rd,['27A']
508,644,Harmonstown Rd,['27A']
509,645,Harmonstown Rd,['27A']
510,649,All Saints Rd,['29A']
511,650,All Saints Rd,['29A']
512,651,All Saints Rd,['29A']
513,653,Raheny,['29A']
514,654,Watermill Rd,['29A']
515,655,Watermill Drive,['29A']
516,656,Watermill Drive,['29A']
517,657,All Saints Park,['29A']
518,658,All Saints Rd,['29A']
519,659,All Saints Rd,['29A']
520,661,Westend Office Park,"['220', '236', '238']"
521,662,Clanmoyle Road,['104']
522,663,Saint Peters School,['104']
523,664,Malahide Road,"['27A', '27', '27B', '27X', '14', '14C', '15', '43', '42']"
524,665,Malahide Road,"['42', '43', '15', '14C', '14', '27B', '27', '27A']"
525,666,Malahide Road,"['27A', '27', '27B', '14', '14C', '15', '43', '42']"
526,667,Malahide Road,"['42', '43', '15', '14C', '14', '27B', '27', '27A']"
527,668,Malahide Road,"['27A', '27', '27B', '14', '14C', '15', '43', '42']"
528,669,Malahide Road,"['42', '43', '15', '14', '27B', '27', '27A']"
529,670,Malahide Road,"['27A', '27', '27B', '14', '15', '43', '42']"
530,671,Malahide Road,"['42', '43', '15', '14', '27B', '27', '27A']"
531,672,Malahide Road,"['27A', '27', '27B', '14', '15', '43', '42']"
532,674,Collins Ave,['31D']
533,675,Amiens Street,"['31B', '32', '29A', '31', '31A', '27B', '27', '27A', '32X', '15', '14C', '14', '130', '42', '43', '53']"
534,677,Greenfield Rd,['31B']
535,678,Greenfield Rd,['31B']
536,679,Greenfield Rd,['31B']
537,680,Strand Road,"['31B', '31A']"
538,681,Strand Road,"['31A', '31B']"
539,682,Strand Road,"['31B', '31A']"
540,683,St. Fintans Road,"['31A', '31B']"
541,684,St. Fintans Road,"['31B', '31A']"
542,685,St. Fintans Road,"['31A', '31B']"
543,686,Sheilmartin Rd,"['31B', '31A']"
544,688,Strand Road,"['31A', '31B']"
545,689,Strand Road,"['31B', '31A']"
546,690,Strand Road,"['31A', '31B']"
547,691,Strand Road,"['31B', '31A']"
548,692,Strand Road,"['31A', '31B']"
549,693,Greenfield Rd,"['31B', '31']"
550,694,Greenfield Rd,['31B']
551,695,Carrickbrack Rd,"['31B', '31A']"
552,696,Carrickbrack Rd,"['31A', '31B']"
553,697,Carrickbrack Rd,"['31B', '31A']"
554,698,Carrickbrack Rd,"['31A', '31B']"
555,699,Carrickbrack Rd,"['31B', '31A']"
556,700,Carrickbrack Rd,"['31A', '31B']"
557,701,Carrickbrack Rd,"['31B', '31A']"
558,702,Carrickbrack Rd,"['31A', '31B']"
559,703,Carrickbrack Rd,"['31B', '31A']"
560,704,Carrickbrack Rd,"['31A', '31B']"
561,705,Thormanby Road,"['31B', '31A']"
562,706,Thormanby Road,"['31A', '31B']"
563,707,Thormanby Road,"['31B', '31A', '31']"
564,708,Thormanby Road,"['31', '31A', '31B']"
565,709,Howth Road,"['31B', '31D', '32', '31A', '31', '29A']"
566,710,Carrickbrack Rd,"['31', '31A', '31B']"
567,711,Carrickbrack Rd,"['31B', '31A', '31']"
568,712,Carrickbrack Rd,"['31', '31A', '31B']"
569,713,Carrickbrack Rd,"['31B', '31A', '31']"
570,714,Carrickbrack Rd,"['31', '31A', '31B']"
571,715,Carrickbrack Rd,"['31B', '31A', '31']"
572,716,Carrickbrack Rd,"['31', '31A', '31B']"
573,717,Carrickbrack Rd,"['31B', '31A', '31']"
574,718,Carrickbrack Rd,"['31', '31A', '31B']"
575,719,Carrickbrack Rd,"['31B', '31A', '31']"
576,720,Carrickbrack Rd,"['31', '31A', '31B']"
577,721,Carrickbrack Road,"['31B', '31']"
578,722,Station Road,['29A']
579,723,Raheny Road,['29A']
580,724,Raheny Road,['29A']
581,725,Raheny Road,['29A']
582,726,Grange Road,['29A']
583,727,Grange Road,['29A']
584,728,Grange Road,['29A']
585,729,Grange Road,['29A']
586,730,Grange Road,['29A']
587,731,Thormanby Road,"['31', '31A', '31B']"
588,733,Rathingle Road,"['41X', '41C']"
589,738,Grange Road,['29A']
590,739,Grange Road,['29A']
591,740,Grange Road,['29A']
592,741,Grange Road,['29A']
593,742,Raheny Road,['29A']
594,743,Raheny Road,['29A']
595,744,Raheny Road,['29A']
596,745,Station Road,['29A']
597,746,Kildare Street,['84X']
598,747,Kildare Street,"['25X', '32X', '33D', '33X', '37', '38', '38A', '38B', '38D', '39', '39A', '11', '145', '155', '41X', '51X', '46A', '51D', '70', '7B', '7D', '66X', '67X']"
599,748,Merrion Row,"['67X', '66X', '70', '757', '51D', '51X', '25', '25A', '39A', '39', '38D', '38B', '38A', '38', '33X', '33D', '25X', '25B', '25D']"
600,749,Baggot St,"['25X', '38', '38A', '38B', '38D', '39', '39A', '51X', '51D', '39X', '757', '70', '66X', '67X']"
601,750,Baggot St,"['67X', '66X', '70', '77X', '51D', '51X', '39A', '39', '38D', '38B', '38A', '38', '25X']"
602,751,Baggot St,"['25X', '38', '38A', '38B', '38D', '39', '39A', '51X', '51D', '39X', '77X', '70', '66X', '67X']"
603,752,Baggot St,"['67X', '66X', '70', '77X', '39X', '51D', '51X', '39A', '39', '38D', '38B', '38A', '38', '25X']"
604,753,Waterloo Road,"['25X', '38', '38A', '38B', '38D', '39', '39A', '51X', '51D', '77X', '70', '66X', '67X']"
605,754,Waterloo Road,"['67X', '66X', '77X', '51D', '51X', '39A', '25X']"
606,755,Waterloo Road,"['25X', '39A', '51X', '51D', '77X', '66X', '67X']"
607,756,Morehampton Road,"['67X', '66X', '77X', '7D', '7B', '46A', '51X', '41X', '39A', '25X', '155', '145', '116']"
608,757,Morehampton Road,"['116', '145', '155', '25X', '39A', '41X', '51X', '46A', '7B', '7D', '77X', '66X', '67X']"
609,758,Morehampton Road,"['67X', '66X', '77X', '7D', '7B', '46A', '51X', '41X', '39A', '25X', '155', '145', '116', '84X']"
610,759,Donnybrook,"['116', '145', '155', '25X', '39A', '32X', '41X', '51X', '46A', '7B', '7D', '77X', '66X', '67X']"
611,760,Stillorgan Road,"['67X', '66X', '77X', '7D', '7B', '46A', '51X', '41X', '32X', '39A', '25X', '155', '145', '116', '84X']"
612,761,Stillorgan Road,"['116', '145', '155', '25X', '39A', '32X', '51X', '46A', '7B', '7D', '77X', '66X', '67X']"
613,762,RTE,"['67X', '66X', '77X', '7D', '7B', '46A', '51X', '41X', '32X', '39A', '25X', '155', '145', '116']"
614,763,Stillorgan Road,"['116', '145', '155', '25X', '27X', '39A', '32X', '41X', '51X', '46A', '47', '7B', '7D', '77X', '66X', '67X']"
615,765,UCD,"['175', '17']"
616,767,UCD Campus,"['46A', '39A', '39', '145']"
617,768,Stillorgan Road,"['145', '155', '116', '118', '39', '39A', '32X', '27X', '25X', '46A', '46E', '47', '41X', '67X', '66X', '7D', '7B', '84X']"
618,769,Stillorgan Road,"['7B', '7D', '66X', '67X', '41X', '46E', '46A', '25X', '39A', '39', '118', '116', '155', '145']"
619,770,Stillorgan Road,"['145', '155', '116', '118', '39', '32X', '25X', '46A', '46E', '41X', '39A', '67X', '66X', '7D', '7B']"
620,771,Stillorgan Road,"['7B', '7D', '66X', '67X', '39A', '41X', '46E', '46A', '25X', '39', '118', '116', '155', '145']"
621,772,Stillorgan Road,"['145', '155', '116', '118', '39', '25X', '46A', '46E', '41X', '39A', '67X', '66X', '7D', '7B', '84X']"
622,773,Donnybrook Rd,"['7B', '7D', '66X', '67X', '39A', '41X', '46E', '46A', '25X', '39', '32X', '118', '116', '155', '145']"
623,774,Donnybrook,"['145', '155', '116', '118', '32X', '39', '25X', '46A', '46E', '41X', '39A', '67X', '66X', '7D', '7B']"
624,775,Morehampton Road,"['7B', '7D', '66X', '67X', '39A', '41X', '46E', '46A', '25X', '39', '118', '116', '155', '145', '84X']"
625,776,Morehampton Road,"['145', '155', '116', '118', '39', '25X', '46A', '46E', '41X', '39A', '67X', '66X', '7D', '7B']"
626,777,Morehampton Road,"['7B', '7D', '66X', '67X', '39A', '41X', '46E', '46A', '25X', '39', '118', '116', '155', '145']"
627,779,Waterloo Road,"['39', '25X', '39A', '67X', '66X']"
628,780,Waterloo Road,"['66X', '67X', '39A', '25X', '39']"
629,781,Waterloo Road,"['39', '25X', '39A', '67X', '66X']"
630,782,Baggot St,"['66X', '67X', '39A', '25X', '39']"
631,783,Baggot St,"['39', '38D', '38B', '38A', '38', '37', '25X', '39A', '39X', '67X', '66X', '70']"
632,784,Baggot St,"['70', '66X', '67X', '39A', '25X', '37', '38', '38A', '38B', '38D', '39']"
633,785,Pembroke St,"['39', '38D', '38B', '38A', '38', '37', '25X', '39A', '39X', '67X', '66X', '70']"
634,786,Leeson Street,"['70', '7D', '7B', '66X', '67X', '39X', '39A', '41X', '46A', '46E', '25X', '37', '32X', '38', '38A', '38B', '38D', '39', '145', '155', '116', '11', '118', '84X']"
635,788,The Oaks,['102']
636,790,St. Stephen's Green,"['32X', '41X']"
637,791,St. Stephen's Green,"['67X', '66X', '32X', '25X', '84X']"
638,792,Dawson Street,"['84X', '118', '116', '155', '145', '7B', '7D', '46E', '46A']"
639,793,Dawson Street,"['44', '61', '39A', '39X', '70', '11', '37', '39', '38D', '38B', '38A', '38']"
640,795,Berkeley Road,"['38', '38A', '38B', '38D', '120', '46A']"
641,796,Berkeley Road,"['46A', '120', '38D', '38B', '38A', '38']"
642,797,North Circular Road,['46A']
643,798,North Circular Road,['46A']
644,799,North Circular Road,['46A']
645,800,North Circular Road,['46A']
646,801,North Circular Road,['46A']
647,802,North Circular Road,"['46A', '37']"
648,803,North Circular Road,['46A']
649,804,North Circular Road,['46A']
650,807,Infirmary Rd,['46A']
651,808,North Circular Road,['46A']
652,809,North Circular Road,['46A']
653,810,North Circular Road,['46A']
654,811,North Circular Road,['46A']
655,812,North Circular Road,['46A']
656,813,North Circular Road,['46A']
657,814,North Circular Road,['46A']
658,815,Forrest Little Golf,['102']
659,817,Berkeley Road,"['46A', '38', '38A', '38B', '38D', '120']"
660,818,Berkeley Road,"['120', '38D', '38B', '38A', '38', '46A']"
661,819,Blessington Street,"['46A', '4', '40', '38', '38A', '38B', '38D', '120', '140', '155', '9']"
662,820,Carnlough Road,['122']
663,821,Carnlough Road,['122']
664,822,Carnlough Road,['120']
665,823,Carnlough Road,['120']
666,824,Carnlough Road,['120']
667,825,Carnlough Road,['120']
668,826,Carnlough Road,"['120', '40E']"
669,827,Carnlough Road,"['40E', '120']"
670,828,Carnlough Road,['120']
671,829,Carnlough Road,['120']
672,830,Carnlough Road,['120']
673,831,Carnlough Road,['120']
674,832,Carnlough Road,['122']
675,833,Carnlough Road,['122']
676,834,Whitworth Road,"['40', '40B', '40D']"
677,835,Whitworth Road,"['40D', '40B', '40']"
678,836,Whitworth Road,"['40', '40B', '40D']"
679,837,Whitworth Road,"['40D', '40B', '40']"
680,838,Whitworth Road,"['40', '40B', '40D']"
681,839,Whitworth Road,"['40D', '40B', '40']"
682,840,Whitworth Road,"['40', '40B', '40D']"
683,841,Whitworth Road,"['40D', '40B', '40']"
684,842,St. Stephen's Green,"['41X', '46A', '757', '7D', '7B', '11', '155', '145', '32X']"
685,843,St. Stephen's Green,"['37', '142', '44', '61']"
686,844,St. Stephen's Green,['84X']
687,845,Leeson Street,"['46A', '41X', '7B', '7D', '11', '145', '155', '37']"
688,846,Leeson Street,"['37', '32X', '155', '145', '11', '7D', '7B', '41X', '46A', '84X']"
689,847,Leeson Street,"['46A', '41X', '7B', '7D', '11', '145', '155']"
690,848,Sussex Road,"['155', '145', '11', '116', '32X', '7D', '7B', '41X', '46A', '84X']"
691,849,Appian Way,['11']
692,850,Chelmsford Road,['11']
693,851,Chelmsford Road,['11']
694,852,Ranelagh Village,"['11', '44', '61']"
695,853,Sandford Road,"['61', '44', '11']"
696,854,Sandford Road,"['11', '44', '61']"
697,855,Sandford Road,"['61', '44', '11']"
698,856,Clonskeagh Rd,['11']
699,857,Clonskeagh Rd,['11']
700,858,Clonskeagh Rd,['11']
701,859,Clonskeagh Rd,['11']
702,860,Clonskeagh Rd,['11']
703,861,Roebuck Road,['11']
704,862,Roebuck Road,['11']
705,863,Carmelite Monastery,['17']
706,864,Eurocampus,['17']
707,865,Roebuck Castle,['17']
708,866,Roebuck Hall,['17']
709,867,Owenstown Park,"['17', '175']"
710,869,Roebuck Road,['17']
711,870,Roebuck Castle,['17']
712,873,Eurocampus,['17']
713,874,Carmelite Monastery,['17']
714,875,Roebuck Road,['11']
715,876,Bird Avenue,"['11', '142']"
716,877,UCD,['142']
717,878,Clonskeagh Rd,['11']
718,879,Clonskeagh Rd,['11']
719,880,Clonskeagh Rd,['11']
720,881,Clonskeagh Rd,['11']
721,882,Clonskeagh Rd,['11']
722,883,Clonskeagh Rd,['11']
723,884,Sandford Road,"['11', '44', '61']"
724,885,Sandford Road,"['61', '44', '11']"
725,886,Sandford Road,"['11', '44', '61']"
726,887,Ranelagh,"['61', '44', '11']"
727,893,Cowper Road,['140']
728,894,Cowper Road,['140']
729,895,Rathmines Road,"['140', '142']"
730,896,Palmerston Park,['140']
731,897,Palmerston Rd,['140']
732,903,Chelmsford Road,['11']
733,904,Appian Way,['11']
734,905,Yellow Walls Rd,"['142', '32X', '42D', '42']"
735,906,Leeson Street,"['84X', '41X', '46A', '46E', '7B', '7D', '32X', '11', '116', '118', '145', '155']"
736,907,Leeson Street,"['155', '145', '118', '116', '11', '7D', '7B', '46E', '46A']"
737,908,Leeson Street,"['46A', '46E', '7B', '7D', '11', '116', '118', '145', '155']"
738,909,Leeson Street,"['155', '145', '118', '116', '11', '32X', '7D', '7B', '46E', '46A', '41X', '84X']"
739,910,Baldoyle Road,"['31D', '32']"
740,911,Baldoyle Road,"['32', '31D']"
741,912,Warrenhouse,"['31D', '32']"
742,913,Baldoyle,"['32', '31D']"
743,914,Baldoyle,"['32', '32X']"
744,915,Willie Nolan Rd,['29A']
745,916,Willie Nolan Rd,['29A']
746,917,Willie Nolan Rd,['29A']
747,918,Grange Road,['29A']
748,919,Grange Road,['29A']
749,924,Grange Road,['29A']
750,925,Willie Nolan Rd,['29A']
751,927,Willie Nolan Rd,['29A']
752,928,Baldoyle,"['32', '31D', '32X']"
753,929,Warrenhouse Rd,"['31D', '32']"
754,930,Warrenhouse Rd,"['32', '31D']"
755,931,Baldoyle Road,"['31D', '32']"
756,935,Station Road,['102']
757,936,Strand Road,['102']
758,938,Coast Road,"['32', '29A', '32X']"
759,940,Coast Road,"['32X', '32']"
760,941,Coast Road,"['32', '32X']"
761,942,Coast Road,"['32X', '32']"
762,943,Strand Road,"['32', '32X', '42D']"
763,944,Coast Road,"['32X', '32']"
764,945,Coast Road,"['32', '32X']"
765,946,Firhouse Rd,"['15', '49']"
766,947,Coast Road,"['32X', '32']"
767,948,Coast Road,"['32', '32X']"
768,949,Coast Road,"['32X', '32']"
769,950,Baldoyle Vlg,['29A']
770,951,Strand Road,['102']
771,952,Burrowfield Road,['102']
772,953,Station Road,['102']
773,956,Kilbarrack Pde,['27A']
774,957,Kilbarrack Rd,['27A']
775,958,Kilbarrack Road,['27A']
776,959,Kilbarrack Road,['27A']
777,960,Tonlegee Rd,['27A']
778,961,Tonlegee Rd,['27A']
779,962,Tonlegee Rd,['27A']
780,963,Rathvale,['17A']
781,964,St John's Church,['17A']
782,965,Malahide Road,['17A']
783,966,Oscar Traynor Road,['17A']
784,967,Coolock Drive,['17A']
785,968,Armstrong Walk,['17A']
786,969,Oscar Traynor Rd,['27B']
787,972,Oscar Traynor Rd,['27B']
788,973,Coolock Lane,['17A']
789,974,Santry Avenue,['17A']
790,975,Shanliss Way,['17A']
791,976,Geraldstown Wood,['17A']
792,979,St Canice's GNS,"['17A', '220A', '220']"
793,980,Mellowes Rd,"['40B', '40D']"
794,981,Mellowes Rd,"['40D', '40B']"
795,983,Mellowes Rd,"['40B', '40D']"
796,984,Mellowes Rd,"['40D', '40B']"
797,985,Mellowes Rd,"['40B', '40D']"
798,987,Finglas Village,['40']
799,988,St Canice's GNS,['17A']
800,989,Santry Avenue,['17A']
801,990,Shanliss Way,['17A']
802,991,Santry Ave Ind Est,['17A']
803,992,Coolock Lane,['27B']
804,993,Oscar Traynor Rd,['27B']
805,997,Northside SC,['17A']
806,998,Armstrong Walk,['17A']
807,999,Coolock Drive,['17A']
808,1000,Beechpark Avenue,['17A']
809,1001,Brookville Cresent,['17A']
810,1002,Tonlegee Road,['17A']
811,1003,St John's Church,['17A']
812,1004,Rathvale,['17A']
813,1005,Tonlegee Rd,['27A']
814,1006,Millwood Villas,['17A']
815,1007,Millbrook Drive,['17A']
816,1008,Kilbarrack Road,['17A']
817,1009,St. Donagh's,['17A']
818,1010,Howth Junction,['17A']
819,1012,Naomh Barr?g GAA,['17A']
820,1013,Earlsfort Tce,"['142', '44', '61']"
821,1014,Earlsfort Tce,['757']
822,1015,Adelaide Road,"['757', '61', '44', '142']"
823,1016,Richmond Street,"['142', '140', '14', '15A', '15', '15D', '15B', '65', '65B', '83', '83A']"
824,1017,Rathmines Road,"['83A', '83', '65B', '65', '15B', '15D', '15', '15A', '14', '140', '142']"
825,1018,Rathmines Road,"['142', '140', '14', '15A', '15', '15D', '15B', '65', '65B', '83', '83A']"
826,1019,Rathmines Road,"['83A', '83', '65B', '65', '15B', '15D', '15', '15A', '14', '140', '142']"
827,1020,Rathmines Road,"['142', '140', '14', '15A', '15', '15D', '15B', '65', '65B', '83', '83A']"
828,1021,Rathmines Road,"['140', '142']"
829,1022,Rathmines Road,"['142', '140']"
830,1023,Rathmines Rd,"['140', '142']"
831,1024,Rathmines Road,"['142', '140']"
832,1025,Dartry Road,['142']
833,1026,Dartry Road,['142']
834,1027,Milltown Road,['142']
835,1028,Milltown Road,['142']
836,1035,Churchtown Rd,['61']
837,1036,Braemor Road,"['14', '14C']"
838,1037,Braemor Road,"['14C', '14']"
839,1038,Braemor Road,"['14', '14C']"
840,1039,Seamount View,['102']
841,1040,Ashley Drive,['102']
842,1041,Swords Road,['102']
843,1042,Braemor Park,['14']
844,1043,Braemor Road,['14']
845,1044,Braemor Road,['14']
846,1045,Braemor Road,['14']
847,1046,Beaumont Avenue,['14']
848,1047,Beaumont Avenue,['14']
849,1048,Barton Road,['14']
850,1049,Barton Road,['14']
851,1050,Seamount View,['102']
852,1051,Barton Road,"['14', '14C']"
853,1052,Barton Road,"['14C', '14']"
854,1053,Beaumont Avenue,"['14', '14C']"
855,1054,Beaumont Avenue,"['14C', '14']"
856,1055,Churchtown Rd,['61']
857,1062,Milltown Road,['142']
858,1063,Milltown Road,['142']
859,1064,Dartry Road,['142']
860,1065,Dartry Road,['142']
861,1066,Rathmines Rd.,['142']
862,1067,Rathmines Rd,"['142', '140']"
863,1068,Rathmines Road,"['140', '142']"
864,1069,Rathmines Road,"['142', '140', '14', '14C', '15', '15A', '15B', '15D', '65B', '65', '83', '83A']"
865,1070,Rathmines Road,"['83A', '83', '65', '65B', '15D', '15B', '15A', '15', '14C', '14', '140', '142']"
866,1071,Rathmines Road,"['142', '140', '14', '14C', '15', '15A', '15B', '15D', '65B', '65', '83', '83A']"
867,1072,Richmond Street,"['83A', '83', '65', '65B', '15D', '15B', '15A', '15', '14C', '14', '140', '142']"
868,1073,Malahide Road,"['142', '42D']"
869,1074,Charlotte Way,"['44', '61', '757']"
870,1076,Rathmines Road,"['83', '65B', '65', '142', '140', '14', '15', '15A', '15B', '15D', '83A']"
871,1077,Rathgar Road,"['83A', '15D', '15B', '15A', '15', '14', '65', '65B', '83']"
872,1078,Rathgar Road,"['65B', '65', '14', '15', '15A', '15B', '15D']"
873,1079,Rathgar Road,"['15D', '15B', '15A', '15', '14', '65', '65B']"
874,1080,Rathgar Road,"['65B', '65', '14', '15', '15A', '15B', '15D']"
875,1081,Rathgar Road,"['15D', '15B', '15A', '15', '14', '65', '65B']"
876,1082,Terenure Rd East,"['65B', '65', '15', '15A']"
877,1083,Terenure Rd East,"['15A', '15', '65', '65B']"
878,1085,Terenure Rd East,"['65B', '65', '15', '15A']"
879,1086,Terenure Rd West,['15A']
880,1087,Terenure Rd West,['15A']
881,1088,Terenure Rd West,['15A']
882,1089,Terenure Rd West,['15A']
883,1090,Kimmage Road West,"['9', '15A']"
884,1091,Whitehall Rd,['15A']
885,1092,Whitehall Rd,['15A']
886,1093,Whitehall Rd,['15A']
887,1094,Whitehall Rd,['15A']
888,1095,Wellington Road,"['15A', '150']"
889,1096,Wellington Road,"['150', '15A', '54A']"
890,1097,Wellington Road,"['54A', '150']"
891,1099,Wellington Road,"['150', '54A']"
892,1100,Wellington Road,"['54A', '150']"
893,1101,Limekiln Road,['15A']
894,1102,Limekiln Road,['15A']
895,1103,Limekiln Road,['15A']
896,1104,Limekiln Ave,['15A']
897,1105,Limekiln Ave,['15A']
898,1107,Limekiln Road,['15A']
899,1108,Limekiln Road,['15A']
900,1109,Limekiln Road,['15A']
901,1110,Limekiln Road,['15A']
902,1111,Wellington Road,"['15A', '150', '54A']"
903,1112,Whitehall Rd,['15A']
904,1113,Whitehall Rd,['15A']
905,1114,Whitehall Rd,['15A']
906,1115,Whitehall Rd,['15A']
907,1117,Terenure Rd West,['15A']
908,1118,Terenure Rd West,['15A']
909,1119,Terenure Rd West,['15A']
910,1120,Terenure Rd West,['15A']
911,1121,Templeogue Rd,"['15', '65', '65B', '49']"
912,1122,Templeogue Rd,"['49', '65B', '65', '15']"
913,1123,Templeogue Rd,"['15', '65', '65B', '49']"
914,1124,Templeogue Rd,"['49', '65B', '65', '15']"
915,1125,Templeogue Rd,"['15', '65', '65B', '49']"
916,1127,Templeogue Rd,"['49', '65B', '65', '15']"
917,1130,Templeogue Brg,"['15', '65', '65B', '49']"
918,1131,Old Bridge Road,"['75', '75A']"
919,1132,Anne Devlin Road,"['75A', '75']"
920,1133,Butterfield Grove,"['75', '75A']"
921,1134,Rathfarnham SC,"['75A', '75']"
922,1135,Marian Road,"['15B', '15D']"
923,1137,Marian Road,"['15D', '15B']"
924,1138,Butterfield Grove,"['75', '75A']"
925,1139,Old Bridge Road,"['75A', '75']"
926,1140,Firhouse Rd,"['15', '49']"
927,1141,Knocklyon Road,['15']
